"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 06 08:04:53 UTC 2024","Tue Feb 06 08:05:08 UTC 2024","15058","","Trade Pro - Sell","","","","User can not sell coin if balance is insufficient [W2-887]",""
"passed","Tue Feb 06 08:02:34 UTC 2024","Tue Feb 06 08:02:46 UTC 2024","11234","","Sign In","","","","User can sign in with 2fa [W2-151]",""
"passed","Tue Feb 06 08:03:54 UTC 2024","Tue Feb 06 08:04:06 UTC 2024","12418","","Trade Pro - Buy","","","","Users can change the buy price by input manual [W2-882]",""
"passed","Tue Feb 06 08:03:00 UTC 2024","Tue Feb 06 08:03:17 UTC 2024","16263","","Trade Pro - Buy","","","","User can not buy coin by amount (idr) if balance is insufficient [W2-865]",""
"passed","Tue Feb 06 08:02:49 UTC 2024","Tue Feb 06 08:03:00 UTC 2024","11712","","Trade Pro - Buy","","","","User can not buy when not sign up/sign in [W2-866]",""
"passed","Tue Feb 06 08:03:42 UTC 2024","Tue Feb 06 08:03:54 UTC 2024","11857","","Trade Pro - Buy","","","","Users can change the buy price by orderbook [W2-869]",""
"passed","Tue Feb 06 08:04:19 UTC 2024","Tue Feb 06 08:04:32 UTC 2024","13019","","Trade Pro - Buy","","","","Users can't enter manually the price, beyond the multiple [W2-1064]",""
"passed","Tue Feb 06 08:03:29 UTC 2024","Tue Feb 06 08:03:42 UTC 2024","13283","","Trade Pro - Buy","","","","Users can no buy coin if enter a price greater or lesser 50% than market price [W2-870]",""
"passed","Tue Feb 06 08:04:06 UTC 2024","Tue Feb 06 08:04:19 UTC 2024","12848","","Trade Pro - Buy","","","","Users can change the buy price by clicking +/- [W2-883]",""
"passed","Tue Feb 06 08:05:21 UTC 2024","Tue Feb 06 08:05:33 UTC 2024","12445","","Trade Pro - Sell","","","","Users can not sell coin if enter a price greater or lesser than 20% than market price [W2-891]",""
"passed","Tue Feb 06 08:05:33 UTC 2024","Tue Feb 06 08:05:45 UTC 2024","11949","","Trade Pro - Sell","","","","Users can change the sell price by orderbook [W2-890]",""
"passed","Tue Feb 06 08:03:17 UTC 2024","Tue Feb 06 08:03:29 UTC 2024","12068","","Trade Pro - Buy","","","","User can not buy coin under minimum order [W2-868]",""
"passed","Tue Feb 06 08:06:23 UTC 2024","Tue Feb 06 08:06:33 UTC 2024","10071","","Trade Pro - Sell","","","","Users can change order type from market order to limit order [W2-892]",""
"passed","Tue Feb 06 08:04:32 UTC 2024","Tue Feb 06 08:04:42 UTC 2024","9727","","Trade Pro - Buy","","","","Users can change order type from limit order to market order [W2-871]",""
"passed","Tue Feb 06 08:04:45 UTC 2024","Tue Feb 06 08:04:53 UTC 2024","8156","","Trade Pro - Sell","","","","User can not sell when not sign up/sign in [W2-888]",""
"passed","Tue Feb 06 08:05:08 UTC 2024","Tue Feb 06 08:05:21 UTC 2024","12524","","Trade Pro - Sell","","","","User can not sell coin under minimum order [W2-889]",""
"passed","Tue Feb 06 08:06:10 UTC 2024","Tue Feb 06 08:06:23 UTC 2024","12901","","Trade Pro - Sell","","","","Users can't enter manually the price, beyond the multiple [W2-1065]",""
"passed","Tue Feb 06 08:05:58 UTC 2024","Tue Feb 06 08:06:10 UTC 2024","12820","","Trade Pro - Sell","","","","Users can change the sell price by clicking +/- [W2-903]",""
"passed","Tue Feb 06 08:05:45 UTC 2024","Tue Feb 06 08:05:58 UTC 2024","12654","","Trade Pro - Sell","","","","Users can change the sell price by input manual [W2-902]",""
