"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 07 03:03:10 UTC 2024","Wed Feb 07 03:03:23 UTC 2024","13460","","Trade Pro - Buy","","","","Users can't enter manually the price, beyond the multiple [W2-1064]",""
"passed","Wed Feb 07 03:02:18 UTC 2024","Wed Feb 07 03:02:31 UTC 2024","13761","","Trade Pro - Buy","","","","Users can no buy coin if enter a price greater or lesser 50% than market price [W2-870]",""
"passed","Wed Feb 07 03:05:18 UTC 2024","Wed Feb 07 03:05:31 UTC 2024","13225","","Trade Pro - Sell","","","","Users can change the sell price by input manual [W2-902]",""
"passed","Wed Feb 07 03:01:20 UTC 2024","Wed Feb 07 03:01:31 UTC 2024","10320","","Sign In","","","","User can sign in with 2fa [W2-151]",""
"passed","Wed Feb 07 03:02:04 UTC 2024","Wed Feb 07 03:02:18 UTC 2024","13124","","Trade Pro - Buy","","","","User can not buy coin under minimum order [W2-868]",""
"passed","Wed Feb 07 03:05:45 UTC 2024","Wed Feb 07 03:05:58 UTC 2024","13313","","Trade Pro - Sell","","","","Users can't enter manually the price, beyond the multiple [W2-1065]",""
"passed","Wed Feb 07 03:04:16 UTC 2024","Wed Feb 07 03:04:25 UTC 2024","9135","","Trade Pro - Sell","","","","User can not sell when not sign up/sign in [W2-888]",""
"passed","Wed Feb 07 03:04:41 UTC 2024","Wed Feb 07 03:04:54 UTC 2024","13198","","Trade Pro - Sell","","","","User can not sell coin under minimum order [W2-889]",""
"passed","Wed Feb 07 03:02:56 UTC 2024","Wed Feb 07 03:03:10 UTC 2024","13326","","Trade Pro - Buy","","","","Users can change the buy price by clicking +/- [W2-883]",""
"passed","Wed Feb 07 03:05:31 UTC 2024","Wed Feb 07 03:05:45 UTC 2024","13387","","Trade Pro - Sell","","","","Users can change the sell price by clicking +/- [W2-903]",""
"passed","Wed Feb 07 03:04:54 UTC 2024","Wed Feb 07 03:05:07 UTC 2024","12931","","Trade Pro - Sell","","","","Users can not sell coin if enter a price greater or lesser than 20% than market price [W2-891]",""
"passed","Wed Feb 07 03:02:43 UTC 2024","Wed Feb 07 03:02:56 UTC 2024","13085","","Trade Pro - Buy","","","","Users can change the buy price by input manual [W2-882]",""
"passed","Wed Feb 07 03:05:58 UTC 2024","Wed Feb 07 03:06:10 UTC 2024","11386","","Trade Pro - Sell","","","","Users can change order type from market order to limit order [W2-892]",""
"passed","Wed Feb 07 03:01:46 UTC 2024","Wed Feb 07 03:02:04 UTC 2024","18153","","Trade Pro - Buy","","","","User can not buy coin by amount (idr) if balance is insufficient [W2-865]",""
"passed","Wed Feb 07 03:01:34 UTC 2024","Wed Feb 07 03:01:46 UTC 2024","12543","","Trade Pro - Buy","","","","User can not buy when not sign up/sign in [W2-866]",""
"passed","Wed Feb 07 03:03:23 UTC 2024","Wed Feb 07 03:03:34 UTC 2024","10501","","Trade Pro - Buy","","","","Users can change order type from limit order to market order [W2-871]",""
"passed","Wed Feb 07 03:03:51 UTC 2024","Wed Feb 07 03:04:13 UTC 2024","22159","","Trade Pro - Buy","","","","User can cancel all open order [W2-857]",""
"passed","Wed Feb 07 03:02:31 UTC 2024","Wed Feb 07 03:02:43 UTC 2024","11992","","Trade Pro - Buy","","","","Users can change the buy price by orderbook [W2-869]",""
"passed","Wed Feb 07 03:03:34 UTC 2024","Wed Feb 07 03:03:51 UTC 2024","16995","","Trade Pro - Buy","","","","User can cancel open order [W2-856]",""
"passed","Wed Feb 07 03:04:25 UTC 2024","Wed Feb 07 03:04:41 UTC 2024","15751","","Trade Pro - Sell","","","","User can not sell coin if balance is insufficient [W2-887]",""
"passed","Wed Feb 07 03:05:07 UTC 2024","Wed Feb 07 03:05:18 UTC 2024","11338","","Trade Pro - Sell","","","","Users can change the sell price by orderbook [W2-890]",""
